Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15 00:00:00+00:00,75.45967102050781,93.10099792480469,71.7822494506836,156.0792999267578,34.56666564941406,77.83499908447266,93.10099792480469,71.95999908447266,163.17999267578125,34.56666564941406,78.875,93.94300079345703,72.03900146484375,163.94000244140625,35.85599899291992,77.38749694824219,92.75450134277344,71.58300018310547,162.57000732421875,34.452667236328125,77.9625015258789,93.61250305175781,71.6510009765625,162.6199951171875,35.31733322143555,121923600,57932000,21550000,21417900,260532000
2020-01-16 00:00:00+00:00,76.40491485595703,93.89700317382812,72.32890319824219,158.93919372558594,34.232666015625,78.80999755859375,93.89700317382812,72.50800323486328,166.1699981689453,34.232666015625,78.92500305175781,94.27950286865234,72.53500366210938,166.24000549316406,34.297332763671875,78.02249908447266,93.3010025024414,72.0,164.02999877929688,32.81133270263672,78.39749908447266,94.14949798583984,72.27249908447266,164.35000610351562,32.91666793823242,108829200,53190000,26080000,23865400,326050500
2020-01-17 00:00:00+00:00,77.25078582763672,93.23600006103516,73.79327392578125,159.82870483398438,34.03333282470703,79.68250274658203,93.23600006103516,73.97599792480469,167.10000610351562,34.03333282470703,79.68499755859375,94.33200073242188,74.02749633789062,167.47000122070312,34.37799835205078,78.75,92.86250305175781,72.82749938964844,165.42999267578125,33.54399871826172,79.06749725341797,94.29450225830078,73.12699890136719,167.4199981689453,33.840667724609375,137816400,79946000,52424000,34371700,204436500
2020-01-21 00:00:00+00:00,76.72728729248047,94.5999984741211,73.929443359375,159.25485229492188,36.47999954223633,79.14250183105469,94.5999984741211,74.11250305175781,166.5,36.47999954223633,79.75499725341797,94.7135009765625,74.49400329589844,168.19000244140625,36.571998596191406,79.0,93.0,73.510498046875,166.42999267578125,35.227333068847656,79.29750061035156,93.25,73.94999694824219,166.67999267578125,35.349998474121094,110843200,74156000,48930000,29517200,267052500
2020-01-22 00:00:00+00:00,77.00114440917969,94.37300109863281,74.01023864746094,158.48963928222656,37.97066879272461,79.42500305175781,94.37300109863281,74.19349670410156,165.6999969482422,37.97066879272461,79.99749755859375,95.125,75.02899932861328,167.49000549316406,39.633331298828125,79.32749938964844,94.16699981689453,74.13300323486328,165.67999267578125,37.27333450317383,79.6449966430664,94.80449676513672,74.48650360107422,167.39999389648438,38.125999450683594,101832400,64326000,28458000,24138800,470535000
2020-01-23 00:00:00+00:00,77.37198638916016,94.22899627685547,74.05113983154297,159.4652557373047,38.14666748046875,79.80750274658203,94.22899627685547,74.2344970703125,166.72000122070312,38.14666748046875,79.88999938964844,94.4990005493164,74.67500305175781,166.8000030517578,38.79999923706055,78.9124984741211,93.63800048828125,74.01599884033203,165.27000427246094,37.040000915527344,79.4800033569336,94.25550079345703,74.37750244140625,166.19000244140625,37.616668701171875,104472000,49692000,26650000,19680800,294765000
2020-01-24 00:00:00+00:00,77.14898681640625,93.08200073242188,73.12742614746094,157.85836791992188,37.654666900634766,79.57749938964844,93.08200073242188,73.30850219726562,165.0399932861328,37.654666900634766,80.8324966430664,94.74949645996094,74.70999908447266,167.52999877929688,38.25733184814453,79.37999725341797,92.37200164794922,73.15899658203125,164.4499969482422,36.95066833496094,80.0625,94.56849670410156,74.64099884033203,167.50999450683594,38.04199981689453,146537600,75324000,29786000,24918100,215304000
2020-01-27 00:00:00+00:00,74.88040161132812,91.41699981689453,71.40968322753906,155.2184600830078,37.201332092285156,77.23750305175781,91.41699981689453,71.58650207519531,162.27999877929688,37.201332092285156,77.94249725341797,92.05000305175781,71.8290023803711,163.3800048828125,37.62933349609375,76.22000122070312,90.76699829101562,70.9749984741211,160.1999969482422,35.95199966430664,77.51499938964844,91.0,71.5770034790039,161.14999389648438,36.132667541503906,161940000,70570000,34132000,32078100,204121500
2020-01-28 00:00:00+00:00,76.99871826171875,92.6624984741211,72.34586334228516,158.26011657714844,37.793331146240234,79.42250061035156,92.6624984741211,72.5250015258789,165.4600067138672,37.793331146240234,79.5999984741211,92.90550231933594,72.73999786376953,165.75999450683594,38.45399856567383,78.04750061035156,91.5009994506836,71.51799774169922,163.07000732421875,37.2053337097168,78.1500015258789,92.0250015258789,72.08699798583984,163.77999877929688,37.89933395385742,162234000,56160000,29724000,24899900,176827500
2020-01-29 00:00:00+00:00,78.61048126220703,92.9000015258789,72.65509033203125,160.72781372070312,38.732666015625,81.08499908447266,92.9000015258789,72.83499908447266,168.0399932861328,38.732666015625,81.9625015258789,93.73750305175781,73.20700073242188,168.75,39.31999969482422,80.34500122070312,92.7509994506836,72.26950073242188,165.69000244140625,37.82866668701172,81.11250305175781,93.19999694824219,72.9229965209961,167.83999633789062,38.37933349609375,216229200,41760000,21566000,34754500,267022500
2020-01-30 00:00:00+00:00,78.49657440185547,93.53399658203125,72.53289794921875,165.26156616210938,42.72066879272461,80.96749877929688,93.53399658203125,72.7125015258789,172.77999877929688,42.72066879272461,81.02249908447266,93.64350128173828,72.76249694824219,174.0500030517578,43.391998291015625,79.6875,92.53050231933594,71.75,170.7899932861328,41.20000076293945,80.13500213623047,92.9000015258789,71.90499877929688,174.0500030517578,42.16133117675781,126743200,126548000,27110000,51597500,435085500
2020-01-31 00:00:00+00:00,75.01615905761719,100.43599700927734,71.46205139160156,162.82252502441406,43.371334075927734,77.37750244140625,100.43599700927734,71.63899993896484,170.22999572753906,43.371334075927734,80.66999816894531,102.78600311279297,73.4834976196289,172.39999389648438,43.53333282470703,77.07250213623047,100.1135025024414,71.35299682617188,169.5800018310547,42.167999267578125,80.23249816894531,102.57350158691406,73.39299774169922,172.2100067138672,42.66666793823242,199588400,311346000,43822000,36142700,235789500
2020-02-03 00:00:00+00:00,74.81011199951172,100.20999908447266,73.94689178466797,166.79193115234375,52.0,77.16500091552734,100.20999908447266,74.12999725341797,174.3800048828125,52.0,78.37249755859375,102.42500305175781,74.31500244140625,174.5,52.409332275390625,75.55500030517578,100.01249694824219,72.83049774169922,170.39999389648438,44.90133285522461,76.07499694824219,100.52999877929688,73.0824966430664,170.42999267578125,44.91266632080078,173788400,117834000,71636000,30107000,705975000
2020-02-04 00:00:00+00:00,77.27986907958984,102.4834976196289,72.09198760986328,172.2821502685547,59.137332916259766,79.7125015258789,102.4834976196289,72.27050018310547,180.1199951171875,59.137332916259766,79.91000366210938,102.98999786376953,73.36699676513672,180.63999938964844,64.59933471679688,78.40750122070312,100.76850128173828,71.10150146484375,176.30999755859375,55.59199905395508,78.82749938964844,101.49400329589844,72.72450256347656,177.13999938964844,58.86399841308594,136616400,105786000,95880000,36433300,914082000
2020-02-05 00:00:00+00:00,77.91004180908203,101.99349975585938,72.12390899658203,172.07174682617188,48.97999954223633,80.36250305175781,101.99349975585938,72.30249786376953,179.89999389648438,48.97999954223633,81.19000244140625,103.5510025024414,73.22899627685547,184.1999969482422,56.39866638183594,79.73750305175781,101.5999984741211,71.48400115966797,178.41000366210938,46.94066619873047,80.87999725341797,103.5510025024414,73.18049621582031,184.02999877929688,54.88399887084961,118826800,87524000,36376000,39186300,726357000
2020-02-06 00:00:00+00:00,78.82135009765625,102.5114974975586,73.6162109375,175.63943481445312,49.930667877197266,81.30249786376953,102.5114974975586,73.79850006103516,183.6300048828125,49.930667877197266,81.30500030517578,102.81500244140625,74.0780029296875,183.82000732421875,53.05533218383789,80.06500244140625,101.23999786376953,72.52400207519531,180.05999755859375,45.79999923706055,80.64250183105469,102.0510025024414,72.5989990234375,180.97000122070312,46.66133117675781,105425600,63660000,37822000,27751400,598212000
2020-02-07 00:00:00+00:00,77.74996185302734,103.96399688720703,73.7728271484375,175.88809204101562,49.871334075927734,80.00749969482422,103.96399688720703,73.95549774169922,183.88999938964844,49.871334075927734,80.8499984741211,104.92649841308594,74.26249694824219,185.6300048828125,51.31666564941406,79.5,101.90499877929688,73.27050018310547,182.47999572753906,48.66666793823242,80.59249877929688,102.09950256347656,73.36949920654297,182.85000610351562,48.70333480834961,117684000,101906000,28360000,33529100,255952500
2020-02-10 00:00:00+00:00,78.11924743652344,106.69550323486328,75.2466812133789,180.4888153076172,51.41866683959961,80.38749694824219,106.69550323486328,75.43299865722656,188.6999969482422,51.41866683959961,80.38749694824219,106.77999877929688,75.44400024414062,188.83999633789062,54.66600036621094,78.4625015258789,104.24800109863281,73.76000213623047,183.25,50.15999984741211,78.54499816894531,104.25050354003906,73.86150360107422,183.5800018310547,53.33333206176758,109348800,101124000,38302000,35844300,370338000
2020-02-11 00:00:00+00:00,77.6479263305664,107.54000091552734,75.3165054321289,176.41416931152344,51.62533187866211,79.90249633789062,107.54000091552734,75.50299835205078,184.44000244140625,51.62533187866211,80.9749984741211,109.29750061035156,76.49400329589844,190.6999969482422,52.23400115966797,79.67749786376953,106.80000305175781,75.27249908447266,183.5,50.53333282470703,80.9000015258789,107.54499816894531,75.66349792480469,190.64999389648438,51.25266647338867,94323200,114920000,34852000,53159900,175462500
2020-02-12 00:00:00+00:00,79.49187469482422,108.0,75.74394989013672,176.67245483398438,51.15266799926758,81.80000305175781,108.0,75.93150329589844,184.7100067138672,51.15266799926758,81.80500030517578,109.01249694824219,76.01499938964844,185.85000610351562,52.650001525878906,80.36750030517578,107.7645034790039,75.43350219726562,181.85000610351562,50.891334533691406,80.36750030517578,108.16000366210938,75.79299926757812,185.5800018310547,51.858001708984375,113730400,66686000,31042000,47062900,180337500
2020-02-13 00:00:00+00:00,78.92579650878906,107.49349975585938,75.48259735107422,175.71595764160156,53.599998474121094,81.21749877929688,107.49349975585938,75.66950225830078,183.7100067138672,53.599998474121094,81.55500030517578,108.51399993896484,76.29750061035156,186.22999572753906,54.53333282470703,80.8375015258789,107.0999984741211,75.19999694824219,182.8699951171875,49.0,81.04750061035156,107.24949645996094,75.5,183.0800018310547,49.45600128173828,94747600,60636000,22914000,35295800,394339500
2020-02-14 00:00:00+00:00,78.94525909423828,106.74349975585938,75.74893188476562,177.2845916748047,53.33533477783203,81.23750305175781,106.74349975585938,75.9365005493164,185.35000610351562,53.33533477783203,81.49500274658203,107.9520034790039,76.00250244140625,185.41000366210938,54.198001861572266,80.7125015258789,106.29450225830078,75.27749633789062,182.64999389648438,52.366668701171875,81.18499755859375,107.78399658203125,75.72650146484375,183.25,52.4813346862793,80113600,52124000,23198000,23149500,235405500
2020-02-18 00:00:00+00:00,77.4997329711914,107.78350067138672,75.78434753417969,179.082763671875,57.22666549682617,79.75,107.78350067138672,75.97200012207031,187.22999572753906,57.22666549682617,79.9375,108.30349731445312,76.52799987792969,187.6999969482422,57.33333206176758,78.65249633789062,106.20549774169922,75.55049896240234,185.5,55.490665435791016,78.83999633789062,106.2509994506836,75.71700286865234,185.61000061035156,56.106666564941406,152531200,58912000,25642000,27792200,245725500
2020-02-19 00:00:00+00:00,78.62214660644531,108.51100158691406,76.05517578125,179.61984252929688,61.16133117675781,80.90499877929688,108.51100158691406,76.24349975585938,187.27999877929688,61.16133117675781,81.14250183105469,109.25499725341797,76.53700256347656,188.17999267578125,62.98533248901367,80.0,108.05599975585938,76.04900360107422,186.47000122070312,60.06800079345703,80.0,108.38999938964844,76.36000061035156,188.05999755859375,61.56666564941406,93984000,51224000,22746000,29997500,381345000
2020-02-20 00:00:00+00:00,77.8155517578125,107.65499877929688,75.66214752197266,176.87686157226562,59.96066665649414,80.07499694824219,107.65499877929688,75.84950256347656,184.4199981689453,59.96066665649414,81.1624984741211,108.8395004272461,76.35350036621094,187.25,60.79999923706055,79.55249786376953,106.37249755859375,75.21299743652344,181.10000610351562,57.3293342590332,80.65750122070312,108.65350341796875,75.95050048828125,186.9499969482422,60.79666519165039,100566000,62626000,25962000,36862400,264523500
2020-02-21 00:00:00+00:00,76.05419921875,104.79850006103516,73.98978424072266,171.28530883789062,60.06666564941406,78.26249694824219,104.79850006103516,74.1729965209961,178.58999633789062,60.06666564941406,80.11250305175781,107.22750091552734,75.54750061035156,183.5,60.87066650390625,77.625,104.4000015258789,73.92449951171875,177.25,58.6966667175293,79.65499877929688,107.10749816894531,75.22899627685547,183.1699981689453,60.46533203125,129554000,92926000,42520000,48572600,214722000
2020-02-24 00:00:00+00:00,72.44158935546875,100.4645004272461,70.81764221191406,163.90023803710938,55.58599853515625,74.54499816894531,100.4645004272461,70.99299621582031,170.88999938964844,55.58599853515625,76.04499816894531,101.96499633789062,71.81900024414062,174.5500030517578,57.56666564941406,72.30750274658203,99.39849853515625,70.3395004272461,163.22999572753906,54.813331604003906,74.31500244140625,100.15899658203125,71.15249633789062,167.77000427246094,55.93333435058594,222195200,130940000,49560000,68311100,227883000
2020-02-25 00:00:00+00:00,69.98783111572266,98.63700103759766,69.14479064941406,161.1956024169922,53.32733154296875,72.0199966430664,98.63700103759766,69.31600189208984,168.07000732421875,53.32733154296875,75.63249969482422,101.7300033569336,71.84249877929688,174.83999633789062,57.106666564941406,71.53250122070312,97.9209976196289,69.02100372314453,167.64999389648438,52.46666717529297,75.23750305175781,101.32099914550781,71.55000305175781,174.1999969482422,56.599998474121094,230673600,124382000,51580000,68073300,259357500
2020-02-26 00:00:00+00:00,71.09809112548828,98.97949981689453,69.35177612304688,163.20968627929688,51.91999816894531,73.1624984741211,98.97949981689453,69.52349853515625,170.1699981689453,51.91999816894531,74.47000122070312,100.7334976196289,70.68350219726562,173.25999450683594,54.22066879272461,71.625,98.02249908447266,68.82749938964844,168.2100067138672,51.740665435791016,71.63249969482422,98.51399993896484,69.7490005493164,169.7100067138672,52.16666793823242,198054800,104492000,49776000,56206100,211282500
2020-02-27 00:00:00+00:00,66.45054626464844,94.21499633789062,65.58509826660156,151.71009826660156,45.266666412353516,68.37999725341797,94.21499633789062,65.74749755859375,158.17999267578125,45.266666412353516,71.5,98.75,68.47000122070312,167.02999877929688,49.31800079345703,68.23999786376953,94.13800048828125,65.71199798583984,157.97999572753906,44.599998474121094,70.2750015258789,96.71900177001953,67.95700073242188,163.32000732421875,48.66666793823242,320605600,162880000,62290000,93174900,364158000
2020-02-28 00:00:00+00:00,66.41167449951172,94.1875,66.7970962524414,155.3834686279297,44.53266525268555,68.33999633789062,94.1875,66.9625015258789,162.00999450683594,44.53266525268555,69.60250091552734,94.48799896240234,67.12249755859375,163.7100067138672,46.03466796875,64.09249877929688,90.55650329589844,63.410499572753906,152.0,40.768001556396484,64.31500244140625,90.73149871826172,63.71549987792969,152.41000366210938,41.97999954223633,426510000,189620000,80198000,97012700,363343500
2020-03-02 00:00:00+00:00,72.59465026855469,97.69750213623047,69.14479064941406,165.72254943847656,49.574668884277344,74.70249938964844,97.69750213623047,69.31600189208984,172.7899932861328,49.574668884277344,75.36000061035156,97.72550201416016,69.37349700927734,172.9199981689453,49.5793342590332,69.43000030517578,93.5,66.26000213623047,162.30999755859375,45.77799987792969,70.56999969482422,95.32450103759766,67.56950378417969,165.30999755859375,47.41733169555664,341397200,135234000,55430000,71030800,302925000
2020-03-03 00:00:00+00:00,70.28910064697266,95.44950103759766,66.72079467773438,157.7812042236328,49.70066833496094,72.33000183105469,95.44950103759766,66.88600158691406,164.50999450683594,49.70066833496094,76.0,99.81649780273438,70.40950012207031,175.0,53.798667907714844,71.44999694824219,94.40450286865234,66.46199798583984,162.25999450683594,47.740665435791016,75.9175033569336,98.76850128173828,69.88400268554688,173.8000030517578,53.66666793823242,319475600,150690000,56602000,71677000,386760000
2020-03-04 00:00:00+00:00,73.54942321777344,98.79149627685547,68.90937042236328,163.57415771484375,49.96666717529297,75.68499755859375,98.79149627685547,69.08000183105469,170.5500030517578,49.96666717529297,75.8499984741211,98.9000015258789,69.13899993896484,170.6999969482422,51.10133361816406,73.28250122070312,96.0999984741211,66.8499984741211,165.6199951171875,48.31533432006836,74.11000061035156,97.32849884033203,67.947998046875,168.49000549316406,50.930667877197266,219178400,95458000,47598000,49814400,225735000
2020-03-05 00:00:00+00:00,71.1637191772461,96.20149993896484,65.57562255859375,159.46923828125,48.30266571044922,73.2300033569336,96.20149993896484,65.73799896240234,166.27000427246094,48.30266571044922,74.88749694824219,98.03600311279297,67.68150329589844,170.8699951171875,49.71666717529297,72.85250091552734,95.5,65.08200073242188,165.69000244140625,47.871334075927734,73.87999725341797,96.6500015258789,67.27749633789062,166.0500030517578,48.2513313293457,187572800,94964000,54380000,47817300,162790500
2020-03-06 00:00:00+00:00,70.21864318847656,95.05449676513672,64.6269760131836,154.96148681640625,46.89866638183594,72.25749969482422,95.05449676513672,64.78700256347656,161.57000732421875,46.89866638183594,72.70500183105469,95.54350280761719,65.13749694824219,163.11000061035156,47.133331298828125,70.30750274658203,93.4749984741211,62.86050033569336,156.0,45.61800003051758,70.5,93.75,63.497501373291016,162.61000061035156,46.0,226176800,105472000,64640000,72821100,189943500
2020-03-09 00:00:00+00:00,64.66487884521484,90.03050231933594,60.63935089111328,144.45932006835938,40.53333282470703,66.5425033569336,90.03050231933594,60.78950119018555,150.6199951171875,40.53333282470703,69.52249908447266,93.13849639892578,62.63650131225586,157.75,44.20000076293945,65.75,88.06449890136719,59.902000427246094,150.0,40.33333206176758,65.9375,88.69300079345703,60.24800109863281,151.0,40.35933303833008,286744800,156264000,69252000,70419300,256105500
2020-03-10 00:00:00+00:00,69.32215881347656,94.59100341796875,63.60101318359375,154.3380126953125,43.02199935913086,71.33499908447266,94.59100341796875,63.75849914550781,160.9199981689453,43.02199935913086,71.61000061035156,94.7135009765625,63.79249954223633,161.02999877929688,44.53333282470703,67.34249877929688,90.90850067138672,60.72549819946289,152.5800018310547,40.53333282470703,69.28500366210938,93.54399871826172,62.71950149536133,158.16000366210938,43.96200180053711,285290000,142666000,54872000,65354400,233916000
2020-03-11 00:00:00+00:00,66.9145736694336,91.04299926757812,60.39544677734375,147.34620666503906,42.28200149536133,68.85749816894531,91.04299926757812,60.54499816894531,153.6300048828125,42.28200149536133,70.30500030517578,93.56600189208984,62.846500396728516,157.6999969482422,43.571998596191406,67.96499633789062,90.07499694824219,59.55699920654297,151.14999389648438,40.866668701171875,69.34750366210938,92.89250183105469,62.41350173950195,157.1300048828125,42.68000030517578,255598800,112496000,54732000,56371600,199837500
2020-03-12 00:00:00+00:00,60.30644607543945,83.83049774169922,55.44021987915039,133.37216186523438,37.369998931884766,62.057498931884766,83.83049774169922,55.57749938964844,139.05999755859375,37.369998931884766,67.5,88.25,59.4375,153.47000122070312,39.633331298828125,62.0,83.75,55.423500061035156,138.5800018310547,36.41666793823242,63.98500061035156,86.0989990234375,56.13100051879883,145.3000030517578,38.72600173950195,418474000,226924000,94326000,93226400,283636500
2020-03-13 00:00:00+00:00,67.53165435791016,89.25,60.56353759765625,152.33352661132812,36.44133377075195,69.49250030517578,89.25,60.7135009765625,158.8300018310547,36.44133377075195,69.9800033569336,89.31549835205078,60.720001220703125,161.91000366210938,40.50466537475586,63.23749923706055,84.03099822998047,55.614498138427734,140.72999572753906,33.46666717529297,66.22250366210938,87.75,58.7495002746582,147.5,39.66666793823242,370732000,176194000,79400000,92727400,339604500
2020-03-16 00:00:00+00:00,58.84392166137695,84.4574966430664,53.51748275756836,129.8810272216797,29.67133331298828,60.5525016784668,84.4574966430664,53.650001525878906,135.4199981689453,29.67133331298828,64.7699966430664,87.97250366210938,57.27349853515625,149.35000610351562,32.9913330078125,60.0,81.30149841308594,53.354000091552734,135.0,29.47800064086914,60.48749923706055,82.07550048828125,54.480499267578125,140.0,31.299999237060547,322423600,178346000,96520000,87905900,307342500
2020-03-17 00:00:00+00:00,61.4312858581543,90.39199829101562,55.764915466308594,140.57501220703125,28.68000030517578,63.21500015258789,90.39199829101562,55.90299987792969,146.57000732421875,28.68000030517578,64.40249633789062,92.88899993896484,56.29999923706055,147.5,31.456666946411133,59.599998474121094,84.46199798583984,52.45500183105469,135.0,26.399999618530273,61.877498626708984,88.77349853515625,54.53200149536133,140.0,29.333999633789062,324056000,218342000,83194000,81059800,359919000
2020-03-18 00:00:00+00:00,59.92745590209961,91.5,54.42473602294922,134.65731811523438,24.08133316040039,61.66749954223633,91.5,54.55950164794922,140.39999389648438,24.08133316040039,62.5,92.08300018310547,55.2495002746582,146.0,26.99066734313965,59.279998779296875,87.25,51.849998474121094,135.02000427246094,23.367332458496094,59.942501068115234,87.5,52.99700164794922,138.0,25.933332443237305,300233600,192904000,93044000,81593200,356793000
2020-03-19 00:00:00+00:00,59.46827697753906,94.04650115966797,55.446205139160156,136.87289428710938,28.50933265686035,61.19499969482422,94.04650115966797,55.583499908447266,142.7100067138672,28.50933265686035,63.209999084472656,97.25,57.63050079345703,150.14999389648438,30.133333206176758,60.65250015258789,91.63249969482422,52.77750015258789,139.0,23.8973331451416,61.84749984741211,93.0,54.4109992980957,142.77000427246094,24.979999542236328,271857200,207998000,74064000,85922700,452932500
2020-03-20 00:00:00+00:00,55.692901611328125,92.30449676513672,53.27857208251953,131.73216247558594,28.50200080871582,57.310001373291016,92.30449676513672,53.410499572753906,137.35000610351562,28.50200080871582,62.95750045776367,97.8499984741211,56.92399978637695,147.10000610351562,31.799999237060547,57.0,91.0364990234375,53.10499954223633,135.86000061035156,28.38599967956543,61.79499816894531,96.31549835205078,56.54499816894531,146.0,29.213333129882812,401693200,196358000,82878000,84866200,424282500
2020-03-23 00:00:00+00:00,54.50975799560547,95.1415023803711,52.57631301879883,130.41812133789062,28.952667236328125,56.092498779296875,95.1415023803711,52.70650100708008,135.97999572753906,28.952667236328125,57.125,95.97000122070312,53.34550094604492,140.57000732421875,29.46666717529297,53.15250015258789,90.5999984741211,50.44350051879883,132.52000427246094,27.366666793823242,57.02000045776367,91.38749694824219,52.81850051879883,137.00999450683594,28.906667709350586,336752800,156170000,83672000,78975200,246817500
2020-03-24 00:00:00+00:00,59.97847366333008,97.00499725341797,56.36094284057617,142.27261352539062,33.66666793823242,61.720001220703125,97.00499725341797,56.5004997253418,148.33999633789062,33.66666793823242,61.92250061035156,97.75,56.666500091552734,149.60000610351562,34.24599838256836,58.57500076293945,95.01699829101562,54.32149887084961,141.27000427246094,31.600000381469727,59.09000015258789,97.57499694824219,55.19900131225586,143.75,31.81999969482422,287531200,142942000,72468000,82516700,343428000
2020-03-25 00:00:00+00:00,59.6480598449707,94.29199981689453,54.9449462890625,140.91067504882812,35.95000076293945,61.380001068115234,94.29199981689453,55.08100128173828,146.9199981689453,35.95000076293945,64.5625,97.51300048828125,57.30849838256836,154.3300018310547,37.133331298828125,61.07500076293945,94.28900146484375,54.1505012512207,144.44000244140625,34.07400131225586,62.6875,96.03450012207031,56.229000091552734,148.91000366210938,36.349998474121094,303602000,129582000,90324000,75638200,318340500
